jetz_scientific_name,city_count,region_count,presence_ratio,birdlife_v3_family_name,birdlife_v3_family_name_english
Grus_grus,2,24,0.083,Gruidae,Cranes
Grus_antigone,1,12,0.083,Gruidae,Cranes
Grus_canadensis,5,17,0.294,Gruidae,Cranes
Grus_virgo,0,8,0.0,Gruidae,Cranes
Athene_noctua,6,24,0.25,Strigidae,Owls
Ammomanes_phoenicura,5,14,0.357,Alaudidae,Larks
Calandrella_brachydactyla,0,30,0.0,Alaudidae,Larks
Mirafra_alopex,0,1,0.0,Alaudidae,Larks
Alauda_arvensis,15,42,0.357,Alaudidae,Larks
Lullula_arborea,3,18,0.167,Alaudidae,Larks
Galerida_deva,1,8,0.125,Alaudidae,Larks
Eremophila_alpestris,11,27,0.407,Alaudidae,Larks
Mirafra_erythroptera,4,16,0.25,Alaudidae,Larks
Mirafra_assamica,4,8,0.5,Alaudidae,Larks
Alauda_gulgula,9,31,0.29,Alaudidae,Larks
Mirafra_cantillans,0,4,0.0,Alaudidae,Larks
Calandrella_cheleensis,0,3,0.0,Alaudidae,Larks
Calandrella_rufescens,0,3,0.0,Alaudidae,Larks
Galerida_cristata,17,32,0.531,Alaudidae,Larks
Leptoptilos_javanicus,1,5,0.2,Ciconiidae,Storks
Ciconia_ciconia,3,31,0.097,Ciconiidae,Storks
Crotophaga_major,6,9,0.667,Cuculidae,Cuckoos
Jacana_jacana,9,15,0.6,Jacanidae,Jacanas
Metopidius_indicus,15,25,0.6,Jacanidae,Jacanas
Momotus_momota,2,6,0.333,Momotidae,Motmots
Otis_tarda,0,4,0.0,Otididae,Bustards
Coracias_benghalensis,14,28,0.5,Coraciidae,Rollers
Sapayoa_aenigma,0,1,0.0,Sapayoaidae,Sapayoa
Nothura_maculosa,1,2,0.5,Tinamidae,Tinamous
Crypturellus_transfasciatus,0,1,0.0,Tinamidae,Tinamous
Rhynchotus_rufescens,0,3,0.0,Tinamidae,Tinamous
Tinamus_major,0,3,0.0,Tinamidae,Tinamous
Tinamus_solitarius,1,3,0.333,Tinamidae,Tinamous
Trogon_rufus,0,5,0.0,Trogonidae,Trogons
Melanerpes_carolinus,11,11,1.0,Picidae,Woodpeckers
Sphyrapicus_nuchalis,4,12,0.333,Picidae,Woodpeckers
Sphyrapicus_varius,17,25,0.68,Picidae,Woodpeckers
Dendrocopos_major,22,26,0.846,Picidae,Woodpeckers
Sitta_canadensis,15,18,0.833,Sittidae,Nuthatches and Wallcreeper
Sitta_carolinensis,14,19,0.737,Sittidae,Nuthatches and Wallcreeper
Acridotheres_cinereus,5,7,0.714,Sturnidae,Starlings
Sturnus_pagodarum,14,25,0.56,Sturnidae,Starlings
Sturnus_philippensis,0,10,0.0,Sturnidae,Starlings
Sturnus_malabaricus,13,26,0.5,Sturnidae,Starlings
Acridotheres_cristatellus,14,20,0.7,Sturnidae,Starlings
Acridotheres_tristis,49,52,0.942,Sturnidae,Starlings
Acridotheres_ginginianus,13,20,0.65,Sturnidae,Starlings
Sturnus_unicolor,3,3,1.0,Sturnidae,Starlings
Sarcops_calvus,1,1,1.0,Sturnidae,Starlings
Sturnus_vulgaris,46,73,0.63,Sturnidae,Starlings
Acridotheres_fuscus,10,19,0.526,Sturnidae,Starlings
Sturnus_contra,19,25,0.76,Sturnidae,Starlings
Sturnus_roseus,14,33,0.424,Sturnidae,Starlings
Numida_meleagris,2,11,0.182,Numididae,Guineafowl
Pycnonotus_aurigaster,7,12,0.583,Pycnonotidae,Bulbuls
Iole_indica,0,4,0.0,Pycnonotidae,Bulbuls
Pycnonotus_blanfordi,3,3,1.0,Pycnonotidae,Bulbuls
Hypsipetes_mcclellandii,2,11,0.182,Pycnonotidae,Bulbuls
Pycnonotus_cafer,29,30,0.967,Pycnonotidae,Bulbuls
Pycnonotus_leucotis,6,11,0.545,Pycnonotidae,Bulbuls
Pycnonotus_goiavier,7,7,1.0,Pycnonotidae,Bulbuls
Pycnonotus_jocosus,20,37,0.541,Pycnonotidae,Bulbuls
Pycnonotus_finlaysoni,1,4,0.25,Pycnonotidae,Bulbuls
Spizixos_semitorques,6,10,0.6,Pycnonotidae,Bulbuls
Chlorocichla_flaviventris,0,3,0.0,Pycnonotidae,Bulbuls
Pycnonotus_striatus,0,1,0.0,Pycnonotidae,Bulbuls
Bombycilla_garrulus,7,22,0.318,Bombycillidae,Waxwings
Turnix_suscitator,3,28,0.107,Turnicidae,Buttonquails
Turnix_sylvaticus,0,1,0.0,Turnicidae,Buttonquails
Halcyon_smyrnensis,37,44,0.841,Alcedinidae,Kingfishers
Chloropsis_sonnerati,0,2,0.0,Chloropseidae,Leafbirds
Chloropsis_jerdoni,1,11,0.091,Chloropseidae,Leafbirds
Chloropsis_hardwickii,3,6,0.5,Chloropseidae,Leafbirds
Chloropsis_aurifrons,1,11,0.091,Chloropseidae,Leafbirds
Dicaeum_trigonostigma,1,4,0.25,Dicaeidae,Flowerpeckers
Dicaeum_concolor,2,13,0.154,Dicaeidae,Flowerpeckers
Philemon_corniculatus,1,2,0.5,Meliphagidae,Honeyeaters
Lichenostomus_penicillatus,2,2,1.0,Meliphagidae,Honeyeaters
Oriolus_larvatus,2,5,0.4,Oriolidae,Orioles and figbirds
Oriolus_oriolus,24,46,0.522,Oriolidae,Orioles and figbirds
Oriolus_sagittatus,2,2,1.0,Oriolidae,Orioles and figbirds
Columbina_passerina,8,23,0.348,Columbidae,Doves and pigeons
Zenaida_aurita,1,3,0.333,Columbidae,Doves and pigeons
Patagioenas_picazuro,5,6,0.833,Columbidae,Doves and pigeons
Geotrygon_montana,1,10,0.1,Columbidae,Doves and pigeons
Chalcophaps_indica,7,21,0.333,Columbidae,Doves and pigeons
Geotrygon_frenata,0,3,0.0,Columbidae,Doves and pigeons
Columba_oenas,8,18,0.444,Columbidae,Doves and pigeons
Columba_palumbus,16,24,0.667,Columbidae,Doves and pigeons
Patagioenas_inornata,0,2,0.0,Columbidae,Doves and pigeons
Streptopelia_orientalis,16,42,0.381,Columbidae,Doves and pigeons
Streptopelia_decaocto,62,74,0.838,Columbidae,Doves and pigeons
Amblyospiza_albifrons,3,6,0.5,Ploceidae,Weavers and allies
Schiffornis_turdina,0,2,0.0,Cotingidae,Cotingas
Turdus_merula,37,52,0.712,Turdidae,Thrushes
Zoothera_citrina,11,28,0.393,Turdidae,Thrushes
Sialia_mexicana,4,10,0.4,Turdidae,Thrushes
Turdus_viscivorus,8,24,0.333,Turdidae,Thrushes
Zoothera_piaggiae,0,1,0.0,Turdidae,Thrushes
Turdus_obsoletus,0,3,0.0,Turdidae,Thrushes
Turdus_grayi,2,5,0.4,Turdidae,Thrushes
Turdus_torquatus,0,12,0.0,Turdidae,Thrushes
Turdus_maculirostris,1,2,0.5,Turdidae,Thrushes
Myadestes_townsendi,4,11,0.364,Turdidae,Thrushes
Turdus_plumbeus,1,2,0.5,Turdidae,Thrushes
Zoothera_naevia,5,11,0.455,Turdidae,Thrushes
Turdus_mupinensis,1,4,0.25,Turdidae,Thrushes
Petronia_superciliaris,0,1,0.0,Passeridae,"Sparrows, snowfinches and allies"
Pitangus_sulphuratus,18,20,0.9,Tyrannidae,Tyrant-flycatchers
Tyrannus_dominicensis,4,7,0.571,Tyrannidae,Tyrant-flycatchers
Elaenia_chiriquensis,2,8,0.25,Tyrannidae,Tyrant-flycatchers
Emberiza_melanocephala,1,24,0.042,Emberizidae,"Buntings, American sparrows and allies"
Emberiza_leucocephalos,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Emberiza_elegans,3,16,0.188,Emberizidae,"Buntings, American sparrows and allies"
Emberiza_flaviventris,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Miliaria_calandra,4,21,0.19,Emberizidae,"Buntings, American sparrows and allies"
Emberiza_schoeniclus,11,31,0.355,Emberizidae,"Buntings, American sparrows and allies"
Emberiza_bruniceps,1,15,0.067,Emberizidae,"Buntings, American sparrows and allies"
Emberiza_pallasi,1,8,0.125,Emberizidae,"Buntings, American sparrows and allies"
Cacicus_cela,3,8,0.375,Icteridae,New World blackbirds
Icterus_cucullatus,9,11,0.818,Icteridae,New World blackbirds
Icterus_chrysater,2,5,0.4,Icteridae,New World blackbirds
Icterus_dominicensis,0,2,0.0,Icteridae,New World blackbirds
Quiscalus_quiscula,12,14,0.857,Icteridae,New World blackbirds
Quiscalus_lugubris,4,5,0.8,Icteridae,New World blackbirds
Euphagus_carolinus,11,17,0.647,Icteridae,New World blackbirds
Dives_dives,1,1,1.0,Icteridae,New World blackbirds
Quiscalus_mexicanus,14,18,0.778,Icteridae,New World blackbirds
Psarocolius_decumanus,3,8,0.375,Icteridae,New World blackbirds
Molothrus_oryzivorus,1,10,0.1,Icteridae,New World blackbirds
Euphagus_cyanocephalus,10,15,0.667,Icteridae,New World blackbirds
Gymnomystax_mexicanus,3,5,0.6,Icteridae,New World blackbirds
Psarocolius_angustifrons,0,5,0.0,Icteridae,New World blackbirds
Colinus_cristatus,0,6,0.0,Odontophoridae,New World quails
Thraupis_abbas,1,1,1.0,Thraupidae,Tanagers
Ramphocelus_carbo,2,5,0.4,Thraupidae,Tanagers
Dacnis_nigripes,0,2,0.0,Thraupidae,Tanagers
Thraupis_episcopus,10,11,0.909,Thraupidae,Tanagers
Saltator_coerulescens,6,8,0.75,Cardinalidae,"Grosbeaks, saltators and allies"
Paroaria_dominicana,3,6,0.5,Emberizidae,"Buntings, American sparrows and allies"
Saltator_striatipectus,5,8,0.625,Cardinalidae,"Grosbeaks, saltators and allies"
Ramphocelus_bresilius,3,4,0.75,Thraupidae,Tanagers
Diglossa_sittoides,2,6,0.333,Thraupidae,Tanagers
Saltator_grossus,0,3,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Pipraeidea_melanonota,1,10,0.1,Thraupidae,Tanagers
Schistochlamys_ruficapillus,0,4,0.0,Thraupidae,Tanagers
Thraupis_palmarum,12,15,0.8,Thraupidae,Tanagers
Tangara_mexicana,1,1,1.0,Thraupidae,Tanagers
Loxigilla_violacea,0,2,0.0,Emberizidae,"Buntings, American sparrows and allies"
Psittacula_roseata,0,3,0.0,Psittacidae,Parrots
Psittacula_columboides,0,2,0.0,Psittacidae,Parrots
Psittacula_alexandri,4,10,0.4,Psittacidae,Parrots
Alisterus_scapularis,2,2,1.0,Psittacidae,Parrots
Psittacula_himalayana,0,2,0.0,Psittacidae,Parrots
Psittacula_eupatria,16,36,0.444,Psittacidae,Parrots
Psittacula_krameri,53,62,0.855,Psittacidae,Parrots
Glossopsitta_concinna,2,2,1.0,Psittacidae,Parrots
Rhodinocichla_rosea,1,2,0.5,Thraupidae,Tanagers
Falco_eleonorae,0,9,0.0,Falconidae,Falcons and caracaras
Milvago_chimachima,10,13,0.769,Falconidae,Falcons and caracaras
Falco_cuvierii,1,4,0.25,Falconidae,Falcons and caracaras
Falco_sparverius,31,42,0.738,Falconidae,Falcons and caracaras
Caracara_cheriway,6,18,0.333,Falconidae,Falcons and caracaras
Arremon_castaneiceps,0,2,0.0,Emberizidae,"Buntings, American sparrows and allies"
Calamospiza_melanocorys,1,8,0.125,Emberizidae,"Buntings, American sparrows and allies"
Zonotrichia_capensis,12,13,0.923,Emberizidae,"Buntings, American sparrows and allies"
Pipilo_erythrophthalmus,9,11,0.818,Emberizidae,"Buntings, American sparrows and allies"
Pipilo_maculatus,9,16,0.563,Emberizidae,"Buntings, American sparrows and allies"
Zonotrichia_albicollis,15,19,0.789,Emberizidae,"Buntings, American sparrows and allies"
Passerculus_sandwichensis,19,24,0.792,Emberizidae,"Buntings, American sparrows and allies"
Arremon_virenticeps,1,4,0.25,Emberizidae,"Buntings, American sparrows and allies"
Melospiza_melodia,20,22,0.909,Emberizidae,"Buntings, American sparrows and allies"
Spizella_passerina,21,24,0.875,Emberizidae,"Buntings, American sparrows and allies"
Pooecetes_gramineus,8,22,0.364,Emberizidae,"Buntings, American sparrows and allies"
Pipilo_chlorurus,3,12,0.25,Emberizidae,"Buntings, American sparrows and allies"
Arremon_flavirostris,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Aimophila_rufescens,1,3,0.333,Emberizidae,"Buntings, American sparrows and allies"
Zonotrichia_querula,6,13,0.462,Emberizidae,"Buntings, American sparrows and allies"
Passerella_iliaca,14,18,0.778,Emberizidae,"Buntings, American sparrows and allies"
Spizella_arborea,8,13,0.615,Emberizidae,"Buntings, American sparrows and allies"
Melospiza_lincolnii,19,25,0.76,Emberizidae,"Buntings, American sparrows and allies"
Amphispiza_bilineata,2,8,0.25,Emberizidae,"Buntings, American sparrows and allies"
Melozone_biarcuata,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Spiza_americana,8,20,0.4,Cardinalidae,"Grosbeaks, saltators and allies"
Caryothraustes_canadensis,0,2,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Passerina_versicolor,2,4,0.5,Emberizidae,"Buntings, American sparrows and allies"
Pheucticus_chrysogaster,2,4,0.5,Cardinalidae,"Grosbeaks, saltators and allies"
Pheucticus_ludovicianus,16,28,0.571,Cardinalidae,"Grosbeaks, saltators and allies"
Charadrius_asiaticus,1,3,0.333,Charadriidae,Plovers
Pluvialis_fulva,13,41,0.317,Charadriidae,Plovers
Charadrius_vociferus,25,30,0.833,Charadriidae,Plovers
Vanellus_vanellus,9,41,0.22,Charadriidae,Plovers
Vanellus_spinosus,8,13,0.615,Charadriidae,Plovers
Cyanocitta_stelleri,6,8,0.75,Corvidae,Crows and jays
Dendrocitta_formosae,7,12,0.583,Corvidae,Crows and jays
Cyanocorax_sanblasianus,0,1,0.0,Corvidae,Crows and jays
Cissa_hypoleuca,0,2,0.0,Corvidae,Crows and jays
Aphelocoma_ultramarina,0,4,0.0,Corvidae,Crows and jays
Corvus_monedula,17,22,0.773,Corvidae,Crows and jays
Dendrocitta_leucogastra,0,2,0.0,Corvidae,Crows and jays
Corvus_splendens,34,38,0.895,Corvidae,Crows and jays
Cyanocorax_mystacalis,0,1,0.0,Corvidae,Crows and jays
Urocissa_caerulea,1,2,0.5,Corvidae,Crows and jays
Corvus_crassirostris,0,1,0.0,Corvidae,Crows and jays
Corvus_frugilegus,12,28,0.429,Corvidae,Crows and jays
Pica_pica,35,39,0.897,Corvidae,Crows and jays
Corvus_corax,24,42,0.571,Corvidae,Crows and jays
Calocitta_colliei,1,2,0.5,Corvidae,Crows and jays
Corvus_corone,30,34,0.882,Corvidae,Crows and jays
Dendrocitta_vagabunda,23,25,0.92,Corvidae,Crows and jays
Corvus_macrorhynchos,39,50,0.78,Corvidae,Crows and jays
Crypsirina_temia,2,5,0.4,Corvidae,Crows and jays
Urocissa_erythrorhyncha,3,16,0.188,Corvidae,Crows and jays
Corvus_albus,9,11,0.818,Corvidae,Crows and jays
Cyanocitta_cristata,12,13,0.923,Corvidae,Crows and jays
Garrulus_glandarius,19,37,0.514,Corvidae,Crows and jays
Corvus_ossifragus,7,8,0.875,Corvidae,Crows and jays
Larus_californicus,6,10,0.6,Laridae,Gulls and terns
Larus_pipixcan,4,29,0.138,Laridae,Gulls and terns
Larus_cachinnans,11,20,0.55,Laridae,Gulls and terns
Larus_philadelphia,14,22,0.636,Laridae,Gulls and terns
Larus_delawarensis,20,23,0.87,Laridae,Gulls and terns
Larus_ichthyaetus,5,24,0.208,Laridae,Gulls and terns
Mimus_polyglottos,22,25,0.88,Mimidae,Mockingbirds and thrashers
Mimus_saturninus,5,8,0.625,Mimidae,Mockingbirds and thrashers
Toxostoma_rufum,12,16,0.75,Mimidae,Mockingbirds and thrashers
Erithacus_komadori,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Monticola_solitarius,10,47,0.213,Muscicapidae,Chats and Old World flycatchers
Myophonus_caeruleus,7,15,0.467,Turdidae,Thrushes
Erithacus_rubecula,23,29,0.793,Muscicapidae,Chats and Old World flycatchers
Numenius_phaeopus,19,69,0.275,Scolopacidae,Sandpipers and allies
Scolopax_rusticola,2,25,0.08,Scolopacidae,Sandpipers and allies
Tryngites_subruficollis,1,17,0.059,Scolopacidae,Sandpipers and allies
Numenius_americanus,4,12,0.333,Scolopacidae,Sandpipers and allies
Anas_americana,22,28,0.786,Anatidae,"Ducks, geese and swans"
Aix_sponsa,20,24,0.833,Anatidae,"Ducks, geese and swans"
Tadorna_ferruginea,15,47,0.319,Anatidae,"Ducks, geese and swans"
Dendrocygna_bicolor,10,27,0.37,Anatidae,"Ducks, geese and swans"
Alopochen_aegyptiaca,16,27,0.593,Anatidae,"Ducks, geese and swans"
Plectropterus_gambensis,4,9,0.444,Anatidae,"Ducks, geese and swans"
Anas_penelope,25,75,0.333,Anatidae,"Ducks, geese and swans"
Mitrospingus_cassinii,0,3,0.0,Thraupidae,Tanagers
Milvus_migrans,47,83,0.566,Accipitridae,"Osprey, kites, hawks and eagles"
Haliaeetus_leucocephalus,17,19,0.895,Accipitridae,"Osprey, kites, hawks and eagles"
Haliastur_indus,12,21,0.571,Accipitridae,"Osprey, kites, hawks and eagles"
Leptodon_cayanensis,0,10,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Bubulcus_ibis,83,126,0.659,Ardeidae,Herons and egrets
Gorsachius_melanolophus,3,11,0.273,Ardeidae,Herons and egrets
Rallina_eurizonoides,0,11,0.0,Rallidae,"Rails, crakes and allies"
Gallicrex_cinerea,4,27,0.148,Rallidae,"Rails, crakes and allies"
Gallinula_chloropus,91,129,0.705,Rallidae,"Rails, crakes and allies"
Porzana_carolina,14,28,0.5,Rallidae,"Rails, crakes and allies"
Coturnicops_noveboracensis,0,1,0.0,Rallidae,"Rails, crakes and allies"
Gallirallus_striatus,6,20,0.3,Rallidae,"Rails, crakes and allies"
Amaurornis_akool,1,18,0.056,Rallidae,"Rails, crakes and allies"
Pseudibis_papillosa,8,19,0.421,Threskiornithidae,Ibises and spoonbills
Theristicus_caudatus,2,6,0.333,Threskiornithidae,Ibises and spoonbills
Nectarinia_zeylonica,14,15,0.933,Nectariniidae,Sunbirds
Nectarinia_amethystina,4,5,0.8,Nectariniidae,Sunbirds
Nectarinia_jugularis,8,10,0.8,Nectariniidae,Sunbirds
Bambusicola_thoracicus,8,12,0.667,Phasianidae,"Grouse, pheasants and partridges"
Perdix_perdix,2,11,0.182,Phasianidae,"Grouse, pheasants and partridges"
Francolinus_francolinus,2,10,0.2,Phasianidae,"Grouse, pheasants and partridges"
Gallus_sonneratii,0,7,0.0,Phasianidae,"Grouse, pheasants and partridges"
Coturnix_japonica,0,10,0.0,Phasianidae,"Grouse, pheasants and partridges"
Perdicula_argoondah,0,7,0.0,Phasianidae,"Grouse, pheasants and partridges"
Pavo_cristatus,21,28,0.75,Phasianidae,"Grouse, pheasants and partridges"
Arborophila_rufogularis,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Francolinus_pondicerianus,19,22,0.864,Phasianidae,"Grouse, pheasants and partridges"
Ithaginis_cruentus,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Phasianus_colchicus,21,40,0.525,Phasianidae,"Grouse, pheasants and partridges"
Amazona_farinosa,0,4,0.0,Psittacidae,Parrots
Myiopsitta_monachus,20,26,0.769,Psittacidae,Parrots
Brotogeris_chiriri,7,9,0.778,Psittacidae,Parrots
Poicephalus_senegalus,2,4,0.5,Psittacidae,Parrots
Amazona_albifrons,1,7,0.143,Psittacidae,Parrots
Amazona_oratrix,2,3,0.667,Psittacidae,Parrots
Bolborhynchus_lineola,0,5,0.0,Psittacidae,Parrots
Pionopsitta_pileata,2,3,0.667,Psittacidae,Parrots
Aratinga_auricapillus,1,3,0.333,Psittacidae,Parrots
Brotogeris_tirica,3,4,0.75,Psittacidae,Parrots
Ara_chloropterus,1,3,0.333,Psittacidae,Parrots
Amazona_ventralis,0,1,0.0,Psittacidae,Parrots
Brotogeris_versicolurus,5,5,1.0,Psittacidae,Parrots
Turdoides_caudata,9,21,0.429,Timaliidae,Babblers and parrotbills
Turdoides_striata,19,23,0.826,Timaliidae,Babblers and parrotbills
Garrulax_ocellatus,0,1,0.0,Timaliidae,Babblers and parrotbills
Coccothraustes_coccothraustes,16,32,0.5,Fringillidae,Finches and Hawaiian honeycreepers
Eophona_migratoria,12,15,0.8,Fringillidae,Finches and Hawaiian honeycreepers
Fringilla_montifringilla,13,41,0.317,Fringillidae,Finches and Hawaiian honeycreepers
Carpodacus_purpureus,11,18,0.611,Fringillidae,Finches and Hawaiian honeycreepers
Coccothraustes_abeillei,1,2,0.5,Fringillidae,Finches and Hawaiian honeycreepers
Uragus_sibiricus,3,5,0.6,Fringillidae,Finches and Hawaiian honeycreepers
Loxia_leucoptera,1,15,0.067,Fringillidae,Finches and Hawaiian honeycreepers
Pyrrhula_pyrrhula,10,17,0.588,Fringillidae,Finches and Hawaiian honeycreepers
Zosterops_japonicus,20,25,0.8,Zosteropidae,White-eyes
Zosterops_lateralis,2,2,1.0,Zosteropidae,White-eyes
Zosterops_palpebrosus,14,29,0.483,Zosteropidae,White-eyes
Zosterops_ceylonensis,0,1,0.0,Zosteropidae,White-eyes
Sylvia_boehmi,0,1,0.0,Sylviidae,Old World warblers
Paradoxornis_webbianus,8,14,0.571,Timaliidae,Babblers and parrotbills
Sylvia_atricapilla,23,29,0.793,Sylviidae,Old World warblers
Megascops_ingens,0,2,0.0,Strigidae,Owls
Otus_bakkamoena,3,20,0.15,Strigidae,Owls
Strix_nigrolineata,0,4,0.0,Strigidae,Owls
Ninox_boobook,2,2,1.0,Strigidae,Owls
Bubo_africanus,4,17,0.235,Strigidae,Owls
Megascops_roboratus,0,2,0.0,Strigidae,Owls
Otus_scops,3,14,0.214,Strigidae,Owls
Cinclus_cinclus,1,5,0.2,Cinclidae,Dippers
Cinclus_mexicanus,3,6,0.5,Cinclidae,Dippers
Cinclus_leucocephalus,0,4,0.0,Cinclidae,Dippers
Cacomantis_flabelliformis,2,2,1.0,Cuculidae,Cuckoos
Dicrurus_annectans,2,8,0.25,Dicruridae,Drongos
Dicrurus_bracteatus,1,1,1.0,Dicruridae,Drongos
Cephalopterus_penduliger,0,2,0.0,Cotingidae,Cotingas
Pipreola_riefferii,0,5,0.0,Cotingidae,Cotingas
Melanerpes_erythrocephalus,7,12,0.583,Picidae,Woodpeckers
Cinnycerthia_olivascens,0,4,0.0,Troglodytidae,Wrens
Cinnycerthia_unirufa,1,4,0.25,Troglodytidae,Wrens
Nystalus_chacuru,0,3,0.0,Bucconidae,Puffbirds
Lichenostomus_leucotis,2,2,1.0,Meliphagidae,Honeyeaters
Epthianura_albifrons,1,2,0.5,Meliphagidae,Honeyeaters
Indicator_minor,3,7,0.429,Indicatoridae,Honeyguides
Wilsonia_canadensis,13,20,0.65,Parulidae,New World warblers
Dendroica_pinus,13,17,0.765,Parulidae,New World warblers
Dendroica_coronata,23,26,0.885,Parulidae,New World warblers
Wilsonia_pusilla,20,25,0.8,Parulidae,New World warblers
Myioborus_pictus,5,9,0.556,Parulidae,New World warblers
Dendroica_dominica,7,22,0.318,Parulidae,New World warblers
Dendroica_palmarum,12,22,0.545,Parulidae,New World warblers
Dendroica_caerulescens,13,21,0.619,Parulidae,New World warblers
Wilsonia_citrina,7,20,0.35,Parulidae,New World warblers
Geothlypis_trichas,22,26,0.846,Parulidae,New World warblers
Malimbus_rubricollis,0,1,0.0,Ploceidae,Weavers and allies
Pachyramphus_castaneus,2,6,0.333,Cotingidae,Cotingas
Pachyramphus_viridis,0,4,0.0,Cotingidae,Cotingas
Pachyramphus_rufus,0,6,0.0,Cotingidae,Cotingas
Catharus_ustulatus,21,28,0.75,Turdidae,Thrushes
Myiozetetes_similis,13,20,0.65,Tyrannidae,Tyrant-flycatchers
Ochthoeca_fumicolor,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Elaenia_flavogaster,9,16,0.563,Tyrannidae,Tyrant-flycatchers
Arundinicola_leucocephala,3,8,0.375,Tyrannidae,Tyrant-flycatchers
Elaenia_obscura,1,4,0.25,Tyrannidae,Tyrant-flycatchers
Cnemotriccus_fuscatus,0,7,0.0,Tyrannidae,Tyrant-flycatchers
Myiophobus_flavicans,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Myiarchus_crinitus,12,20,0.6,Tyrannidae,Tyrant-flycatchers
Fluvicola_pica,1,3,0.333,Tyrannidae,Tyrant-flycatchers
Elaenia_pallatangae,1,3,0.333,Tyrannidae,Tyrant-flycatchers
Sayornis_phoebe,15,21,0.714,Tyrannidae,Tyrant-flycatchers
Empidonax_virescens,5,15,0.333,Tyrannidae,Tyrant-flycatchers
Sayornis_saya,8,18,0.444,Tyrannidae,Tyrant-flycatchers
Ochthoeca_cinnamomeiventris,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Sayornis_nigricans,12,18,0.667,Tyrannidae,Tyrant-flycatchers
Estrilda_melanotis,0,1,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Estrilda_melpoda,4,8,0.5,Estrildidae,"Waxbills, grass finches, munias and allies"
Estrilda_astrild,12,20,0.6,Estrildidae,"Waxbills, grass finches, munias and allies"
Myrmoborus_leucophrys,0,1,0.0,Thamnophilidae,Antbirds
Micrastur_ruficollis,0,10,0.0,Falconidae,Falcons and caracaras
Falco_subniger,0,1,0.0,Falconidae,Falcons and caracaras
Passerina_caerulea,9,21,0.429,Emberizidae,"Buntings, American sparrows and allies"
Sericornis_magnirostra,0,2,0.0,Acanthizidae,Thornbills and gerygones
Caprimulgus_cayennensis,0,4,0.0,Caprimulgidae,Nightjars
Caprimulgus_indicus,1,27,0.037,Caprimulgidae,Nightjars
Caprimulgus_vociferus,3,16,0.188,Caprimulgidae,Nightjars
Caprimulgus_macrurus,2,10,0.2,Caprimulgidae,Nightjars
Phalaenoptilus_nuttallii,3,7,0.429,Caprimulgidae,Nightjars
Hydropsalis_climacocerca,0,1,0.0,Caprimulgidae,Nightjars
Prinia_gracilis,6,17,0.353,Cisticolidae,Cisticolas and allies
Larus_cirrocephalus,6,13,0.462,Laridae,Gulls and terns
Larus_brunnicephalus,9,26,0.346,Laridae,Gulls and terns
Larus_genei,8,16,0.5,Laridae,Gulls and terns
Larus_ridibundus,41,70,0.586,Laridae,Gulls and terns
Larus_saundersi,2,10,0.2,Laridae,Gulls and terns
Larus_fuscus,33,64,0.516,Laridae,Gulls and terns
Larus_minutus,3,26,0.115,Laridae,Gulls and terns
Larus_serranus,1,3,0.333,Laridae,Gulls and terns
Ficedula_mugimaki,6,16,0.375,Muscicapidae,Chats and Old World flycatchers
Ficedula_zanthopygia,8,16,0.5,Muscicapidae,Chats and Old World flycatchers
Ficedula_hypoleuca,9,22,0.409,Muscicapidae,Chats and Old World flycatchers
Rhyacornis_fuliginosa,5,13,0.385,Muscicapidae,Chats and Old World flycatchers
Niltava_grandis,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Ficedula_albicilla,20,39,0.513,Muscicapidae,Chats and Old World flycatchers
Copsychus_malabaricus,4,15,0.267,Muscicapidae,Chats and Old World flycatchers
Cossypha_caffra,3,4,0.75,Muscicapidae,Chats and Old World flycatchers
Ficedula_parva,17,40,0.425,Muscicapidae,Chats and Old World flycatchers
Monticola_cinclorhynchus,2,10,0.2,Muscicapidae,Chats and Old World flycatchers
Bradypterus_luteoventris,0,2,0.0,Sylviidae,Old World warblers
Netta_rufina,9,40,0.225,Anatidae,"Ducks, geese and swans"
Dendrocygna_javanica,17,32,0.531,Anatidae,"Ducks, geese and swans"
Sarkidiornis_melanotos,7,33,0.212,Anatidae,"Ducks, geese and swans"
Colluricincla_harmonica,2,2,1.0,Colluricinclidae,Shrike-thrushes and allies
Elanoides_forficatus,2,15,0.133,Accipitridae,"Osprey, kites, hawks and eagles"
Aviceda_leuphotes,2,12,0.167,Accipitridae,"Osprey, kites, hawks and eagles"
